
OVERALL TURBINE PERFORMANCE
============================================================
Blade-jet speed ratio     0.3962
Pitchline loading         3.1527
Total-Total PR            4.9704
Total-Static PR           5.6019
Energy Extraction           402.6880
Corrected Speed           32.5748
Flow function           0.9511

STAGE PERFORMANCE
====================================================================================================
Stage  Location     Alpha1    Alpha2     Beta2     Beta3    Alpha3      Phi       Psi    Reaction
    1       Hub      -2.39      78.08     -77.04     -77.26     -38.20    0.3297    0.8282      0.3583
    1      Mean      -3.88      72.47      44.21     -66.36     -16.31    0.6261    1.6465      0.4253
    1       Tip      -5.43      79.36     -83.12     -51.26      24.16    0.4688    0.3283      0.4669
    2       Hub     -53.89      73.33      -1.64     -69.73     -22.59    0.4447    1.3810      0.3991
    2      Mean     -20.04      64.32     -10.53     -59.85      -0.63    0.6939    1.1643      0.4588
    2       Tip      26.36      70.09     -50.76     -55.34      12.40    0.6493    0.8302      0.5255


Span station K = 1

  J       %dVm        Vx(m/s)      Vtheta(m/s)    Vr(m/s)       Pstat(Pa)       Tstat(K)    Mrel      Mabs        T0(K)       Vm(m/s)     Swirl(deg)   Pitch(deg)  Density(kg/m3)     mdot(kg/s)
 392    162.664      138.088          25.750        4.429        68809.0          471.8    0.6772    0.4082      485.27      138.273      -57.225        1.377     0.50479     0.00000
 393    166.279      139.995          17.115        4.367        67438.7          469.5    0.6984    0.4102      483.02      140.176      -57.909        1.391     0.49697     0.00000
 394    168.322      141.070          10.038        4.456        66142.5          467.5    0.7156    0.4117      480.96      141.251      -58.441        1.482     0.48955     0.00000
 395    168.827      141.329           4.330        4.736        65242.7          466.2    0.7283    0.4106      479.46      141.517      -59.028        1.658     0.48433     0.00000
 396    168.383      141.097           0.125        4.655        64465.8          465.2    0.7370    0.4072      478.15      141.284      -59.554        1.707     0.47991     0.00000
 397    165.683      139.678          -2.780        4.564        64027.0          464.7    0.7413    0.4005      477.27      139.863      -60.179        1.770     0.47749     0.00000
 398    163.642      138.604          -5.219        4.592        63669.7          464.4    0.7451    0.3941      476.56      138.788      -60.756        1.868     0.47556     0.00000
 399    162.207      137.857          -7.706        4.433        63226.3          463.9    0.7495    0.3884      475.76      138.033      -61.300        1.865     0.47313     0.00000
 400    161.421      137.449         -10.236        4.432        62796.5          463.4    0.7545    0.3840      475.05      137.619      -61.786        1.900     0.47073     0.00000
 401    161.745      137.624         -12.731        4.489        62319.3          462.9    0.7600    0.3813      474.36      137.789      -62.154        1.939     0.46799     0.00000
 402    161.877      137.704         -14.979        4.285        61838.6          462.3    0.7647    0.3789      473.69      137.859      -62.498        1.865     0.46517     0.00000
 403    161.563      137.549         -16.871        4.104        61419.0          461.9    0.7683    0.3761      473.09      137.693      -62.837        1.809     0.46268     0.00000
 404    161.441      137.494         -18.273        3.995        61089.0          461.6    0.7709    0.3736      472.67      137.629      -63.106        1.785     0.46067     0.00000
 405    160.975      137.258         -19.351        3.884        60825.6          461.4    0.7725    0.3708      472.33      137.384      -63.357        1.761     0.45904     0.00000
 406    160.350      136.932         -20.212        3.981        60610.0          461.2    0.7736    0.3678      472.05      137.055      -63.605        1.821     0.45768     0.00000
 407    160.558      137.048         -20.918        3.909        60383.9          461.1    0.7750    0.3661      471.83      137.165      -63.751        1.805     0.45623     0.00000
 408    159.216      136.351         -21.207        3.687        60214.8          461.0    0.7743    0.3628      471.58      136.458      -64.007        1.728     0.45512     0.00000
 409    159.145      136.320         -20.983        3.575        60206.5          461.2    0.7736    0.3611      471.70      136.421      -64.048        1.693     0.45494     0.00000
 410    156.262      134.809         -19.742        3.439        60105.9          461.1    0.7689    0.3566      471.41      134.903      -64.276        1.662     0.45428     0.00000
 411    156.813      135.102         -18.713        3.440        60508.3          462.0    0.7664    0.3550      472.19      135.193      -64.108        1.641     0.45645     0.00000
 412    154.009      133.633         -17.703        3.377        60310.1          461.7    0.7623    0.3500      471.61      133.717      -64.289        1.607     0.45531     0.00000
 413    157.943      135.707         -20.761        3.522        60785.5          461.8    0.7705    0.3489      471.65      135.788      -64.300        1.595     0.45868     0.00000
 414    153.437      133.304         -14.627        3.215        60754.6          462.9    0.7557    0.3474      472.75      133.416      -63.790        1.536     0.45740     0.00000
 415    105.936      108.255          18.863        1.533        61971.2          470.0    0.6610    0.3597      481.37      108.410      -56.187        2.217     0.45972     0.00000
 416     79.718       86.708          47.079        0.458        63983.2          474.4    0.6206    0.3828      488.96       94.608      -47.105       -0.908     0.46966     0.00000
 417     57.057       79.493          37.438        0.300        65431.7          475.8    0.5869    0.3327      485.94       82.679      -64.265       -2.031     0.47865     0.00000
 418     69.203       89.046           9.501        0.462        65975.3          472.7    0.6493    0.2727      478.97       89.073      -70.598        0.003     0.48578     0.00000
 419     87.948       98.929          -7.545        0.670        65159.8          468.1    0.6964    0.2638      473.72       98.941      -69.935        0.305     0.48481     0.00000
 420     94.993      102.642         -16.290        0.204        64715.3          466.2    0.7192    0.2623      471.65      102.649      -69.992        0.053     0.48357     0.00000
 421    101.588      106.117         -21.909        0.061        63985.6          464.6    0.7351    0.2664      470.17      106.121      -69.811        0.005     0.47982     0.00000
 422    103.628      107.191         -27.086        0.155        63535.1          463.5    0.7478    0.2680      469.12      107.195      -69.999        0.089     0.47756     0.00000
 423    102.947      106.830         -31.711        0.509        63009.2          462.2    0.7585    0.2681      467.79      106.837      -70.372        0.295     0.47496     0.00000
 424    102.048      106.357         -36.251        0.724        62849.5          461.5    0.7687    0.2700      467.13      106.363      -70.728        0.415     0.47452     0.00000
 425    108.591      109.802         -41.065       -0.927        62318.5          460.2    0.7830    0.2801      466.28      109.808      -70.467       -0.469     0.47177     0.00000
 426    120.178      115.906         -44.186       -0.270        61809.0          459.0    0.7959    0.2962      465.74      115.907      -69.670       -0.130     0.46916     0.00000
 427    124.082      117.960         -46.533        0.529        61445.7          458.2    0.8035    0.3031      465.20      117.962      -69.476        0.253     0.46725     0.00000
 428    123.346      117.574         -48.155        0.283        61507.9          458.2    0.8068    0.3039      465.25      117.575      -69.626        0.135     0.46772     0.00000
 429    122.654      117.210         -48.941        0.494        61617.5          458.4    0.8081    0.3038      465.48      117.211      -69.727        0.240     0.46832     0.00000
 430    121.469      116.586         -48.889        0.472        61736.3          458.8    0.8071    0.3021      465.80      116.587      -69.823        0.231     0.46883     0.00000
 431    119.725      115.668         -48.175        0.520        61887.7          459.3    0.8043    0.2991      466.14      115.669      -69.930        0.257     0.46949     0.00000
 432    118.441      114.992         -47.408        0.507        62065.7          459.8    0.8016    0.2967      466.49      114.993      -69.996        0.253     0.47038     0.00000
 433    116.957      114.211         -46.879        0.538        62206.2          460.1    0.7995    0.2943      466.75      114.212      -70.092        0.270     0.47108     0.00000
 434    119.387      115.490         -47.266        0.462        62115.3          460.2    0.8014    0.2974      467.00      115.491      -69.913        0.230     0.47028     0.00000
